comment_text,likes,replies,Analysis_comments
More singing from Konan on these hooks for future tunes is needed. Better that wo wo wo,0,0,Neutral
BANNGGAAAA,1,0,Neutral
Krept spun this,1,0,Neutral
Someone tell these man that you need to be Drake to make Drake type songs,0,0,Neutral
"Other tune was half decent, but this one is actually nice, feeling dis one",0,0,Neutral
The beat is actually harddddddd_,0,0,Neutral
Can someone tell me which Puma pair of shoes these are at 3:13 ? Thanks,0,0,Neutral
The flow krept adopted for this track is from Kartels song virginity,0,0,Neutral
"Lol, is this supposed to be the opposite of Demi Lovato's 'For You'? XD",0,0,Neutral
From my story and dont waste me time hard trap music to freak of the week and this shite song,0,0,Neutral
I Make Hits.  That is all. Subscribe of you're an artist. Thanks,0,0,Neutral
"No point calling them  sell outs  Music has been heading towards this sound for years especially for these type of artists it's development and it won't ever stop you gotta roll with what's hot, everyone fucks with this sound now, big up good tune ",0,0,Neutral
Bring back the old krept and konan wtf is this _,0,0,Neutral
The wave is real ,0,0,Neutral
"This song is so shit, he just slurs horrible artist.",0,0,Neutral
"This and wo wo wo are just Wank, thought your ment to be helping set the grime scene alight not this shit with your cuntish accent bollocks",0,0,Neutral
"the fuck happened to you two... fuck me RIP the good kept and Konan, you two just sound like everyone else now. shits dead",0,0,Neutral
"Have a listen to the recent song on my channel, any support means loads.nnAlso big up Krept&Konan",0,0,Neutral
Krept's verse is immaculate I couldn't compose myself in my reaction ,0,0,Neutral
"I like this Krept and Konan more than the old, this is what we call versatile",0,0,Neutral
AYEE KREPT IS THAT HOW YOU MAN ARE GOING ON NOW YH ? ,0,0,Neutral
Solid. But that melodic Popcaan ting he did on Come Closer remix. Triggered me,0,0,Neutral
"why am i so late on this jam, love it and the video ",0,0,Neutral
"20 year old Rapper/Singer from Preston, UKnn is my new music video, leave me a comment and like the video if your feeling itnnAll your time and support would be appreciated",0,0,Neutral
Is it me or do they sound off beat?_,0,0,Neutral
Krept should've sat this one out,0,0,Neutral
I'm here for Sophia Ray thats it.,0,0,Neutral
This has Drake written all over it.,0,0,Neutral
Not feeling this one,0,0,Neutral
Song is wavey... But the guitar sound is so wack,0,0,Neutral
The only reason I sat through this was the women tbh,0,0,Neutral
I pressed the like button on the very first second I hear the first verse lol _,0,0,Neutral
Banger but they literally stole the drums and vibe from Drake  Controlla,0,0,Neutral
Konan can actually do better on his ones with this type of music,0,0,Neutral
"got your girlfriend going down in the hilton.....now she got a mouthful o children  09 kones. nnwhat a difference, this is real him",1,0,Neutral
1 like and ill shoot up my school,1,1,Neutral
Its mainly the foreigners and Muslimsn hating on this song cah  they don't understand us  Jamaicans ,0,0,Neutral
Krept and konan livin life out of the hood respect for that but they're music has just been weak tbh,0,0,Neutral
Rah these man need to allow the dead singing they sound like a b tec kc n jojo smh _う锔,0,0,Neutral
"Hey guys There's a little corolla easter egg somewhere in here, so hopefully I didn't make it too obvious Also like I stated in the video, I live in Texas and I personally know people who have been affected by Hurricane Harvey. This means a lot to me, so if you want to help out with relief efforts here, in Puerto Rico or in Florida (or anywhere else) consider downloading Tab For a Cause completely for free;  You guys are always amazing :)",1928,286,Neutral
"Weilrd therory... Putting energy, heat, into a hurricane shall weaken it... Putting a Tsar bomba into it, would boost the Hurricane, by rising a lot mor superheated air, the pressure will drop immediately. Yes cooler air replaces  but its warmed up by the ocean: the more wind, the more effective.nYou'd just feed the beast.",0,0,Neutral
"Here is a viewer from puerto rico, love the video :)",0,0,Neutral
I think youe brilliant It is so nice that youe finding ways to help support charities. Youe my favourite YouTuber ever,0,0,Neutral
238 bombs in the excat spot wouldnt destroy the ENTIRE CIVILIZTION AS WE KNOW IT u fuking dumbshitt. it would jsut make a explosion in the area NOT SOMEHOW KILL EVRYONE AROUND THE WORLD so fuk u stop with these videos that you pull out your ass everytime you want to make millions.,0,0,Neutral
"Clean bomb doesn't mean radiation free , it means radiation won't last long. You're still gonna die right now.",0,0,Neutral
it wouldn't work cause  the hurricane would evolve into teenage mutant ninja hurricane.,0,0,Neutral
Build a wal around the hurricane,0,0,Neutral
"Why don we just take the hurricane, and push it somewhere else",0,0,Neutral
my nigga out here in texas :') tears to my eyes..so when's the meetup??,0,0,Neutral
HeynDon give North Korea any ideas,0,0,Neutral
0:50 let me stop you right there. The most outlandish theory is dropping Toyota Corolla's into them. LOL.,0,0,Neutral
why can't we just make a non nuclear bomb that is just full of air then boom done.,0,0,Neutral
Down vote for the product endorsement. Read the legal and you find out they only use 5% to help the rest go to administration wtf?,0,0,Neutral
The narrator is an American. Whright?,0,0,Neutral
Lets all agree that this is a bad idea then,0,0,Neutral
"The government controls the weather, they wouldn't do anything to stop natural disasters. They created Harvey to raise gas prices. Even as it was happening, my boyfriend went to tell me that his mother told him they made the hurricane to raise gas prices. I was confused as to why, only to go on youtube a couple days later, and immediately see: Gas Prices Raised After Hurricane Harvey. I told him right away, and he was like oh wow, she was right.",0,0,Neutral
If it did work u better hope the hurricane don't throw the bombs out,0,0,Neutral
its because of your deeds God is punishing you people,0,0,Neutral
"As a person who was born and raised here in Puerto Rico, i speak for most of us, thank you and everybody who has send help. I hope that everything is ok over there in Texas and Florida",0,0,Neutral
Measuring the power of a hurricane in one day vs an atomic bomb against a hurricane in one moment is totally different. This video is bunk.,0,0,Neutral
a t o m i c h u r r i c a n e,0,0,Neutral
I live in California in Santa Clarita in Los Angeles county,0,0,Neutral
U realize nukes would be more expensive to make than the damage done by a hurricane... smh it's like the government thinks we have an infinite amount of money,0,0,Neutral
Nuclear Weapons Have Never Existed. n**HINT* North Korea's Nuclear Program Gives It Away. nFacts Do Not Care About Your Feelings.,0,0,Neutral
I LIVED HURRICANE IRMA AT SINT MARTEENN IT DESTROY MY HOUSE THE WIND WAS AT 520 KM H PER HOUR THERE EVEN SMALL TORNADO IN IT IVE SAW ONE IT WAS A NIGHTMARE,0,0,Neutral
"it wont stop a hurricane, it will just keep spining and waving around the Nucular radiation n*EASY*            :/ Goddamn it awkward again",0,0,Neutral
Michael Bay's wet dream.,0,0,Neutral
"Nothing can stop in front of  mother nature wind, water, fire earthquake",0,0,Neutral
"If you want to lose info, then get the extention. Noone will donate anything for free if you open a tab. If they would have,_u could of just opened a million tabs and they would have to be forced to donate_1 million dollars which makes no sense.",0,0,Neutral
Now what if a hurricane was that size @ 2:43,0,0,Neutral
WE SHOULD TAKE OUR CITIES... AND PUSH THEM SOMEWHERE ELSE,0,0,Neutral
the answer  to that to can't drop a nuke,0,0,Neutral
I think the brute energy analyses it's kinda simplistic. Has any dynamic fluid student tried to actually simulate it?,0,0,Neutral
why did he say Hiroshima like that wtf,0,0,Neutral
I live in Puerto Rico,0,0,Neutral
Wouldn the fallout just spread more dangerously in a hurricane?,0,0,Neutral
"Sure, this idea could only come up in the US of the 1950's, were every atomic was cool. Like the 'Ford Fusion' which sould be powered by a nuclear reactor. Or the 'Atomic Engery Lab', containing real Uranium.n these hurrcianes may be caused by an invention of the Chinese. At least if you use some messages from Tump. What I found disturbing is a phrase I heard VERY often: 'This will take years to build it up again'. Or similar ones. Go back 72 years in history and look to Germany. After World War 2 everything was destroyed. No medicaments, no food, nothing. Not even a real currency. The most men were dead or in captivity. So Germany was mainly rebuilt by women, 'Tr眉mmerfrauen' (rubble women), as they are called. Sure there was help from other countries, but the US claims often enough to be a great country, so why should cleaning up after a hurricane take years?nnIt's more or less a matter of discipline. Some countries and their citizens simply can't manage this. Remember the earthquake in Haiti 2010? They've nothing visible done yet, although they got millions and help from all over the world. Lquila in Italy, after the earthquake 2009, still looks the same. Main cities in arabic war areas like Syria or Iraq are completely destroyed, they won't be rebuilt anymore in a similar way. In the opposite, after the Fukushima incident 2011 the Japanese were rather quick doing their cleanup. Now let's see how the USA as 'world leading nation' does. As a start, it would be an idea to use the chance and get rid of these overland power and telephone lines. This is the main factor of electricity and communication loss.",0,0,Neutral
"Yah, right, browsing a web helps the victims of hurricane... I thought you were smarter then that. You can donate without an excuse, no need to rely on opening new tab. Seriously  wtf...",0,0,Neutral
"Fuck it, if it keeps me from sweat'n my balls off for a week waiting for the power to come back on, its worth the risk, nuke'm",1,0,Neutral
This theory is a bit more... explosive compared to Storm Fury.,0,0,Neutral
you could give it a pepsi,0,0,Neutral
Is there a way to harvest energy from a hurricane?,0,0,Neutral
What if you could a harness hurricane's power?,0,0,Neutral
The Goverment has already documented they can control and manipulate the weather back in 1959. Why can't they just steer these hurricanes off shore?,0,0,Neutral
"YOU SHOULD THREW IT AT LAS VEGAS DUDE,THEY KEEP MAKING A BIG PLAN TO ATTACK AMERICA",0,0,Neutral
the shockwave off a large nuke would totally work giv it a shot,0,0,Neutral
"Oh yip, we'll just bomb the hurricane with nuclear bombs to make it *Worse* and turn it into a *Radioactive Storm Of Death* good on you America, you really *Thought* about that didn't you? (o_O).nnI think you forgot that more *Heat = More Power* and *Nuclear Power = Radioactive Poison.* Should've just left it alone lol.",0,0,Neutral
Drop a Nokia on them  Total Destruction.,0,0,Neutral
What if the whole world was in the same time zone?,0,0,Neutral
The Real is if nuke drop in hurricane the Hurricane will become a big tsunami and we all die maybe?,0,0,Neutral
Who would win:nOne of nature's scariest and terrifying natural disaster which can heavily damage infrastructure and ecosystemsnnOrnnOne explody boi,0,0,Neutral
